0,1,2,3,4,5,6,7
0.18999945,0.18850476,0.19290234,0.1928515,0.19284882,0.19283955,0.1928508,0.1928027
0.18441015,0.1840869,0.1869537,0.18684655,0.18684675,0.1868425,0.18684672,0.18684536
0.1764834,0.17592426,0.1783697,0.17823003,0.17823112,0.17822435,0.17823108,0.17825216
0.1665445,0.1665445,0.16722043,0.16706827,0.16707084,0.16706249,0.16707028,0.16708344
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445,0.1665445
