date,BTC,ETH,USDT-USD,SPY,IVV,VTI,VOO,QQQ
2017-11-09,6955.47946617,304.2,0.9965149760246276,256.3599853515625,258.1099853515625,131.6199951171875,235.47999572753903,152.11000061035156
2017-11-10,6315.0,287.85458753,0.99548602104187,257.3699951171875,259.1300048828125,132.1699981689453,236.3999938964844,153.05999755859375
2017-11-13,5773.22256332,302.80000004,0.9751030206680298,257.2699890136719,259.0199890136719,132.0800018310547,236.30999755859372,153.10000610351562
2017-11-14,6299.35892763,312.51635574,0.9968979954719543,256.5199890136719,258.2799987792969,131.7899932861328,235.63999938964844,152.57000732421875
2017-11-15,6554.91826453,324.678,1.000249981880188,255.6300048828125,257.3800048828125,131.2100067138672,234.82000732421875,151.77999877929688
2017-11-16,7082.12862336,321.1,0.993232011795044,257.4700012207031,259.260009765625,132.11000061035156,236.5,153.3300018310547
2017-11-17,7511.0,324.88993299,0.9957579970359802,257.7699890136719,259.5400085449219,132.61000061035156,236.7899932861328,153.8000030517578
2017-11-20,7951.0,353.72374585,0.996537983417511,257.8599853515625,259.6099853515625,132.67999267578125,236.8600006103516,153.61000061035156
2017-11-21,7807.0,350.70488199,0.9885720014572144,258.260009765625,260.8699951171875,133.4199981689453,238.0,154.49000549316406
2017-11-22,8077.8244035,359.33,0.9927889704704284,259.57000732421875,261.3399963378906,133.69000244140625,238.44000244140625,155.33999633789062
2017-11-24,7890.0,397.04177506,0.9880040287971495,260.1600036621094,261.95001220703125,133.97999572753906,238.9900054931641,155.75999450683594
2017-11-27,9211.0,452.07900319,0.9981259703636168,260.0,261.7900085449219,133.8699951171875,238.8300018310547,155.8300018310547
2017-11-28,9599.99999987,456.50000001,0.9960479736328124,260.6499938964844,262.45001220703125,134.13999938964844,239.44000244140625,155.6999969482422
2017-11-29,8700.0,389.0,0.9556180238723756,262.20001220703125,264.0,135.02000427246094,240.83999633789065,153.1199951171875
2017-11-30,8861.0,388.99999934,0.9893190264701844,263.6700134277344,265.5,135.77999877929688,242.22999572753903,154.14999389648438
2017-12-01,9350.3,414.45855356,0.9930430054664612,260.760009765625,262.57000732421875,134.0399932861328,239.5200042724609,152.25999450683594
2017-12-04,10800.8245999,442.7,0.992132008075714,264.0799865722656,265.95001220703125,135.8800048828125,242.58999633789065,152.55999755859375
2017-12-05,11411.70741524,450.0,0.9964579939842224,263.0400085449219,264.8399963378906,135.22999572753906,241.6300048828125,152.10000610351562
2017-12-06,11641.00000001,400.1,0.9958400130271912,262.7099914550781,264.5299987792969,135.0,241.3300018310547,152.05999755859375
2017-12-07,13092.27285484,390.0,1.0010700225830078,262.94000244140625,264.7699890136719,135.0800018310547,241.5500030517578,153.3300018310547
2017-12-08,13899.9999999,398.0,0.9865630269050598,264.0299987792969,266.5599975585937,136.07000732421875,243.1999969482422,154.4600067138672
2017-12-11,14906.00000001,428.95845926,0.9999499917030334,265.4800109863281,267.3299865722656,136.47999572753906,243.8999938964844,154.75999450683594
2017-12-12,15667.0,487.10970009,1.0008699893951416,266.3500061035156,268.19000244140625,136.80999755859375,244.69000244140625,155.36000061035156
2017-12-13,15100.0,570.57321295,1.0194599628448486,266.6499938964844,268.510009765625,136.91000366210938,244.97000122070312,155.75999450683594
2017-12-14,15451.0,645.0,1.0066900253295898,265.6000061035156,267.44000244140625,136.27000427246094,244.0,155.7100067138672
2017-12-15,16300.0,610.48730556,0.9955250024795532,265.3900146484375,268.6099853515625,136.8699951171875,245.07000732421875,156.22999572753906
2017-12-18,17805.43793687,670.0,0.995739996433258,267.9800109863281,271.2300109863281,138.25999450683594,247.4499969482422,158.07000732421875
2017-12-19,16502.0,753.184094,0.9967679977416992,267.0899963378906,269.0599975585937,137.89999389648438,246.6300048828125,157.25999450683594
2017-12-20,15550.00000008,710.0,0.9890789985656738,266.69000244140625,268.6700134277344,137.67999267578125,246.2700042724609,156.91000366210938
2017-12-21,14500.0,732.90512167,0.993811011314392,267.29998779296875,269.2699890136719,137.38999938964844,246.82000732421875,157.3699951171875
2017-12-22,11362.39,513.29999984,0.9630889892578124,266.8999938964844,268.8599853515625,137.19000244140625,246.44000244140625,156.9499969482422
2017-12-26,13510.53958989,705.00001,0.9985799789428712,266.8900146484375,268.8500061035156,137.2899932861328,245.25999450683597,155.9499969482422
2017-12-27,14454.0,703.6397699,0.9964579939842224,267.010009765625,268.9700012207031,137.33999633789062,245.3800048828125,156.38999938964844
2017-12-28,13260.01051,655.0,1.0005500316619873,267.45001220703125,269.4100036621094,137.50999450683594,245.7700042724609,156.5399932861328
2017-12-29,13770.00000005,701.0,1.000880002975464,266.6400146484375,268.5899963378906,137.14999389648438,245.02999877929688,155.6999969482422
2018-01-02,12875.0,748.6033059,0.993250012397766,267.3999938964844,269.3699951171875,137.44000244140625,245.7400054931641,156.1699981689453
2018-01-03,14476.14012492,838.0,1.0026400089263916,268.9599914550781,270.95001220703125,138.3000030517578,247.17999267578125,158.61000061035156
2018-01-04,14083.91135919,888.9759996,0.9938219785690308,270.5400085449219,273.1099853515625,139.35000610351562,249.1699981689453,160.0800018310547
2018-01-05,14772.4649684,930.99999999,0.9859150052070618,271.95001220703125,273.9800109863281,139.72000122070312,249.9499969482422,160.77000427246094
2018-01-08,13268.188,948.4,0.99761700630188,272.9800109863281,274.989990234375,140.10000610351562,250.8699951171875,161.86000061035156
2018-01-09,14110.83932393,1124.0,1.0006599426269531,274.0799865722656,276.1199951171875,140.7100067138672,251.91000366210935,162.07000732421875
2018-01-10,13270.0,1205.0,0.9964460134506226,272.9200134277344,274.94000244140625,140.07000732421875,250.82000732421875,161.1199951171875
2018-01-11,12593.46211929,1101.21,0.990198016166687,274.5599975585937,276.5899963378906,140.97000122070312,252.3300018310547,162.2100067138672
2018-01-12,12600.0,1076.11000006,0.9977110028266908,276.0799865722656,278.3399963378906,142.0,253.8999938964844,162.94000244140625
2018-01-16,10000.0,860.0,0.9990010261535645,276.17999267578125,278.20001220703125,141.7100067138672,253.8000030517578,163.52999877929688
2018-01-17,9150.28999997,765.1,0.9977390170097352,276.9700012207031,279.239990234375,142.25,254.7400054931641,164.0
2018-01-18,10400.0,934.76984989,1.001270055770874,278.5799865722656,280.6400146484375,142.89999389648438,256.0199890136719,165.13999938964844
2018-01-19,10641.0,960.21525042,1.0024900436401367,279.1400146484375,281.2099914550781,143.19000244140625,256.5299987792969,165.5399932861328
2018-01-22,9947.99999998,902.0,0.991509974002838,280.1099853515625,282.19000244140625,143.83999633789062,257.45001220703125,166.08999633789062
2018-01-23,9880.00000009,904.7480373,0.984474003314972,282.3699951171875,284.4800109863281,144.9199981689453,259.510009765625,168.55999755859375
2018-01-24,10350.0,952.17087322,0.9922459721565248,281.8399963378906,283.92999267578125,144.6300048828125,259.0199890136719,167.44000244140625
2018-01-25,10890.0,1023.29226542,0.9873579740524292,282.3999938964844,284.5,144.8699951171875,259.5299987792969,167.80999755859375
2018-01-26,10293.1857382,982.46830575,0.9857670068740844,283.9599914550781,286.0599975585937,145.6300048828125,260.9700012207031,168.9600067138672
2018-01-29,11100.0,1156.00000001,0.9817180037498474,284.5,286.6199951171875,145.82000732421875,261.4800109863281,169.74000549316406
2018-01-30,9850.0,1043.25,0.9754359722137452,281.2200012207031,283.29998779296875,144.14999389648438,258.4599914550781,167.82000732421875
2018-01-31,9700.46388593,1027.12917404,0.9714030027389526,280.67999267578125,282.760009765625,143.7899932861328,257.95001220703125,168.33999633789062
2018-02-01,8820.0,981.00000006,0.9547709822654724,280.67999267578125,282.7699890136719,143.83999633789062,257.95001220703125,167.4199981689453
2018-02-02,7966.88926862,776.99000004,0.9251440167427064,275.4100036621094,277.44000244140625,141.24000549316406,253.08999633789065,164.47000122070312
2018-02-05,6666.6666666,640.0,0.944777011871338,263.3099975585937,265.1700134277344,135.14999389648438,241.9199981689453,158.0
2018-02-06,6012.62120401,561.99733767,0.9583179950714112,258.70001220703125,260.57000732421875,132.5,237.6699981689453,155.10000610351562
2018-02-07,7200.0,720.00000001,0.98464697599411,267.5799865722656,269.5899963378906,137.35000610351562,245.9199981689453,160.1999969482422
2018-02-08,7568.39928203,749.00000003,0.9875339865684508,257.5899963378906,259.4599914550781,132.35000610351562,236.6999969482422,153.4499969482422
2018-02-09,7756.0,778.66740711,0.995048999786377,252.9199981689453,254.7700042724609,129.83999633789062,232.4199981689453,150.1300048828125
2018-02-12,8070.0,813.31305693,0.9908120036125184,261.6600036621094,263.82000732421875,134.22999572753906,240.66000366210935,156.4600067138672
2018-02-13,8355.0,821.0,0.9959310293197632,263.3099975585937,265.239990234375,135.00999450683594,241.97000122070312,157.72000122070312
2018-02-14,8500.6183543,838.78887593,0.993291974067688,264.29998779296875,266.2200012207031,135.57000732421875,242.83999633789065,158.0
2018-02-15,9319.84000301,900.87840677,0.99720299243927,268.7699890136719,270.7799987792969,137.9499969482422,246.97999572753903,162.44000244140625
2018-02-16,9674.52416058,906.0,0.9967460036277772,272.2699890136719,274.2300109863281,139.6699981689453,250.1699981689453,164.67999267578125
2018-02-20,11080.99999997,875.49999993,0.9940810203552246,270.5,272.5199890136719,138.82000732421875,248.6000061035156,164.30999755859375
2018-02-21,10224.30217055,796.00000001,0.9886990189552308,269.94000244140625,271.9800109863281,138.61000061035156,248.1100006103516,164.72000122070312
2018-02-22,9722.22419156,787.00000001,0.9939979910850524,269.6400146484375,271.6300048828125,138.3800048828125,247.80999755859372,164.3800048828125
